id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,log_sqft_lot
6163901382,20140515T000000,400000.0,3.0,1.0,1630.0,10304.0,1.0,0,0,5,7,1630.0,0.0,1953,0,98155,47.7548,-122.317,1480,8515,12.899222326086994,9.240384493324559
617000030,20141223T000000,887500.0,3.0,3.0,4230.0,19160.0,2.0,0,3,3,9,3740.0,450.0,1951,2000,98166,47.4176,-122.343,2880,27201,13.696164927091637,10.914688384193267
2887700875,20140723T000000,344000.0,2.0,1.0,1060.0,3325.0,1.5,0,0,4,6,770.0,290.0,1932,0,98115,47.6896,-122.307,1820,4275,12.748399843328054,8.109525659752872
9465910030,20140515T000000,525000.0,3.0,2.5,2700.0,7434.0,2.0,0,0,3,9,2700.0,0.0,1991,0,98072,47.7434,-122.174,2660,8405,13.171155446333852,8.913953858894255
6918710340,20140822T000000,385000.0,3.0,2.25,2110.0,8000.0,2.0,0,0,3,8,2110.0,0.0,1975,0,98034,47.7311,-122.204,1740,7270,12.861001210669146,8.987321812850125
629810560,20141217T000000,820000.0,4.0,2.5,3720.0,8633.0,2.0,0,0,3,10,3720.0,0.0,1999,0,98074,47.6085,-122.013,3515,9660,13.617060838751888,9.063463176115423
1025039320,20150427T000000,1305000.0,4.0,3.5,3440.0,5000.0,2.0,0,0,3,11,2560.0,880.0,2006,0,98199,47.6672,-122.409,3090,10241,14.081714365022162,8.517393171418904
3575200030,20140729T000000,549000.0,4.0,2.25,2420.0,19160.0,1.0,0,0,4,8,1350.0,1070.0,1985,0,98074,47.6206,-122.056,2160,17598,13.215855541983634,10.998777662206932
3298701070,20150225T000000,180000.0,3.0,1.0,1090.0,6771.0,1.5,0,0,3,7,1090.0,0.0,1929,0,98106,47.5177,-122.353,1230,4662,12.100717685412471,8.820551743253025
7852011040,20140521T000000,589000.0,4.0,2.5,2910.0,5776.0,2.0,0,2,3,8,2910.0,0.0,1998,0,98065,47.5388,-121.87,2550,6750,13.286183160425152,8.661639795781266
1705400350,20150127T000000,350000.0,3.0,1.0,1050.0,5518.0,1.0,0,0,3,7,1050.0,0.0,1948,0,98118,47.5564,-122.278,1490,4269,12.765691290604371,8.615951963439501
7682200320,20150409T000000,197400.0,3.0,2.0,1610.0,7575.0,1.0,0,0,4,7,1110.0,500.0,1965,0,98003,47.334,-122.3,1920,8400,12.192992471824816,8.932740634865914
3814701090,20140806T000000,267000.0,3.0,2.5,1760.0,6477.0,2.0,0,0,4,8,1760.0,0.0,1986,0,98030,47.3731,-122.172,1890,6800,12.495007682693725,8.776167099731275
8099800340,20141224T000000,480000.0,3.0,1.5,1540.0,19160.0,1.0,0,0,3,7,1540.0,0.0,1977,0,98075,47.5817,-122.007,1710,21090,13.081543466215237,9.917489072171941
5418200340,20141013T000000,650000.0,4.0,2.5,2580.0,9450.0,1.0,0,0,4,8,1660.0,920.0,1959,0,98125,47.703,-122.28,2060,9450,13.384729180332174,9.153875834995056
2767601805,20150213T000000,600000.0,2.0,1.0,1370.0,5000.0,1.5,0,0,3,7,1370.0,0.0,1905,0,98107,47.6744,-122.383,1500,5000,13.304686600863562,8.517393171418904
8682280340,20150430T000000,490000.0,2.0,1.75,1440.0,6265.0,1.0,0,0,3,8,1440.0,0.0,2005,0,98053,47.7028,-122.013,1810,5209,13.102162710901053,8.742893471512136
1432900030,20141121T000000,225000.0,3.0,1.0,1410.0,7700.0,1.0,0,0,3,7,980.0,430.0,1962,0,98058,47.4577,-122.171,1510,7700,12.323860125621126,8.94910546953925
1546600125,20140703T000000,640000.0,3.0,2.25,1980.0,10115.0,1.0,0,0,3,8,1980.0,0.0,1959,0,98005,47.6384,-122.174,2800,10143,13.369225017834633,9.221873607789856
7560000070,20140610T000000,710000.0,3.0,3.5,2440.0,3427.0,2.0,0,0,3,7,1990.0,450.0,2000,0,98005,47.589,-122.165,2440,2601,13.47302165746721,8.13973227971767
2130200160,20140609T000000,325000.0,3.0,2.0,1350.0,11805.0,1.0,0,0,3,7,1350.0,0.0,1986,0,98019,47.7313,-121.971,1350,14200,12.691583538230217,9.376363155800634
9238430140,20140725T000000,595000.0,3.0,3.25,3130.0,19160.0,1.0,0,0,3,9,2210.0,920.0,1985,0,98072,47.7741,-122.122,2710,34999,13.296318365198623,10.24003121517787
7116000350,20140718T000000,128750.0,3.0,1.0,880.0,7004.0,1.0,0,0,3,5,880.0,0.0,1950,0,98002,47.3019,-122.216,880,7828,11.76563558548611,8.854379458771108
4039500390,20141017T000000,465000.0,3.0,2.25,1920.0,7300.0,1.0,0,0,3,7,1240.0,680.0,1961,0,98008,47.6078,-122.128,1920,7700,13.049794835104816,8.895766604056085
8031700186,20140726T000000,710000.0,4.0,1.75,2700.0,7625.0,1.0,0,0,4,8,1450.0,1250.0,1937,0,98115,47.6838,-122.323,1760,3300,13.47302165746721,8.939318740417509
7625702505,20150306T000000,605000.0,4.0,2.75,1670.0,6000.0,1.0,0,0,5,7,840.0,830.0,1917,0,98136,47.5496,-122.385,1100,6000,13.312985389904174,8.699681400989514
7511000140,20140808T000000,994000.0,4.0,2.5,3470.0,19160.0,2.0,0,0,4,10,3470.0,0.0,1963,0,98040,47.547,-122.219,3360,21950,13.809493491674422,9.92554254331696
3191000030,20140619T000000,489950.0,3.0,2.25,1820.0,7326.0,2.0,0,0,3,8,1820.0,0.0,1983,0,98034,47.7133,-122.217,2430,7696,13.102060665086476,8.899321434159964
6150700394,20140506T000000,365000.0,3.0,1.5,1310.0,8160.0,1.0,0,0,3,7,1310.0,0.0,1950,0,98133,47.7291,-122.339,1090,7560,12.807655372286902,9.007121989469242
1786640030,20150202T000000,359950.0,3.0,2.0,1790.0,7212.0,1.0,0,0,4,8,1790.0,0.0,1998,0,98042,47.3898,-122.154,2330,7212,12.793723190057223,8.883640232503673
7708200400,20140929T000000,495000.0,4.0,2.5,2460.0,4774.0,2.0,0,0,3,8,2460.0,0.0,2006,0,98059,47.4912,-122.145,2510,4399,13.112315061750808,8.471149252914831
4406000390,20140521T000000,255000.0,3.0,1.5,1060.0,9039.0,1.0,0,0,3,7,1060.0,0.0,1973,2013,98058,47.4293,-122.151,1410,9515,12.449022745701502,9.109414453386222
1926059094,20140812T000000,330000.0,3.0,1.75,1340.0,10276.0,1.0,0,0,4,7,1340.0,0.0,1961,0,98034,47.7207,-122.222,2950,7987,12.706850963741102,9.237663667625073
9413500350,20140707T000000,450000.0,3.0,1.75,1480.0,8394.0,1.0,0,0,4,8,1480.0,0.0,1971,0,98052,47.6634,-122.144,1920,9184,13.017005083966255,9.035391569511642
7853240310,20150318T000000,655000.0,4.0,2.5,3500.0,11306.0,2.0,0,2,3,9,3500.0,0.0,2005,0,98065,47.5428,-121.861,3180,8028,13.39239204133378,9.333177281935246
5152800030,20150421T000000,485000.0,4.0,2.75,2910.0,16362.0,1.0,0,2,4,9,2120.0,790.0,1969,0,98003,47.3397,-122.322,2850,14904,13.091906231773164,9.702777967428895
1775950030,20140812T000000,375000.0,4.0,1.75,1940.0,15909.0,1.0,0,0,3,8,970.0,970.0,1974,0,98072,47.7578,-122.094,1940,15120,12.834683971615659,9.674703121331833
4221250320,20141017T000000,570000.0,4.0,2.5,2280.0,4534.0,2.0,0,0,3,8,2280.0,0.0,2003,0,98075,47.5902,-122.018,2246,4534,13.25339339419516,8.419580362549237
6749700117,20150423T000000,350000.0,3.0,2.25,1190.0,1022.0,3.0,0,0,3,8,1190.0,0.0,1998,0,98103,47.6972,-122.349,1210,1171,12.765691290604371,6.930494765951626
290000075,20150225T000000,550000.0,3.0,1.0,1260.0,6000.0,1.0,0,3,3,7,1260.0,0.0,1951,0,98146,47.5058,-122.384,2020,6600,13.217675375388819,8.699681400989514
1842100160,20140731T000000,513000.0,5.0,2.0,2270.0,8652.0,1.0,0,0,3,7,1150.0,1120.0,1965,0,98052,47.6692,-122.151,1950,8050,13.148033073468746,9.06566136060674
4365200055,20141205T000000,450000.0,4.0,2.25,1990.0,7320.0,1.0,0,0,4,7,1030.0,960.0,1965,0,98126,47.5237,-122.376,1320,7320,13.017005083966255,8.898502209646642
3644100030,20150209T000000,432500.0,4.0,1.75,1500.0,1856.0,1.0,0,0,5,7,750.0,750.0,1901,0,98144,47.5917,-122.296,1220,1739,12.977339917490127,7.526717561352706
3220079017,20150213T000000,432000.0,5.0,2.75,2060.0,19160.0,1.5,0,3,5,7,2060.0,0.0,1989,0,98022,47.1776,-121.944,2240,220232,12.976183182038383,12.706556982029497
8121200710,20150123T000000,480000.0,3.0,2.25,1950.0,8892.0,2.0,0,0,3,8,1950.0,0.0,1983,0,98052,47.7213,-122.11,1900,8750,13.081543466215237,9.09301972939964
3574801740,20140728T000000,402200.0,3.0,1.75,1790.0,6980.0,1.0,0,0,3,7,1330.0,460.0,1980,0,98034,47.7311,-122.226,1770,8081,12.904707242642809,8.850947451970402
644000102,20150413T000000,650000.0,3.0,1.0,1520.0,10227.0,1.0,0,0,4,6,1520.0,0.0,1951,0,98004,47.5872,-122.196,2710,10912,13.384729180332174,9.232884336411077
5315100784,20150424T000000,1199500.0,4.0,2.5,3240.0,13044.0,2.0,0,0,4,9,3240.0,0.0,1984,0,98040,47.5825,-122.242,2920,13044,13.99741619494224,9.47616019757083
9578200030,20140728T000000,312000.0,3.0,2.0,2440.0,13250.0,1.0,0,0,4,8,1440.0,1000.0,1977,0,98030,47.375,-122.227,2400,10650,12.650761671914688,9.491828300264636
2313900810,20150402T000000,610000.0,4.0,2.0,2220.0,5821.0,1.5,0,0,4,7,1380.0,840.0,1916,0,98116,47.5723,-122.382,1850,5000,13.321215875492413,8.669399124305569
1623300055,20150323T000000,823000.0,5.0,1.75,2640.0,7722.0,1.5,0,0,4,7,1650.0,990.0,1915,0,98117,47.6802,-122.361,1750,4000,13.620712694725297,8.951958168569265
9191200435,20141113T000000,471000.0,4.0,1.75,1450.0,3750.0,1.0,0,0,4,7,950.0,500.0,1925,0,98105,47.6706,-122.3,1850,4000,13.062615496138552,8.229777750081887
2591020560,20140702T000000,481015.0,3.0,2.25,1550.0,5511.0,2.0,0,0,3,8,1550.0,0.0,1987,0,98033,47.6946,-122.185,1620,5511,13.083655812567926,8.614682812693495
1923000260,20141015T000000,1959000.0,5.0,3.625,4234.5,19160.0,3.0,0,1,4,11,3740.0,1150.0,1988,0,98040,47.5632,-122.215,3700,14486,14.48794520739107,10.059379572493102
2193300390,20140923T000000,624000.0,4.0,3.25,2810.0,11250.0,1.0,0,0,3,8,1680.0,1130.0,1980,0,98052,47.692,-122.099,2110,11250,13.343907249914384,9.328212292571072
7016200030,20150320T000000,480000.0,4.0,2.5,2080.0,7966.0,1.0,0,0,3,7,1200.0,880.0,1970,0,98011,47.7393,-122.181,1920,7500,13.081543466215237,8.983063289380366
727500030,20140715T000000,815000.0,3.0,1.5,1370.0,8671.0,1.0,0,0,3,7,1370.0,0.0,1955,0,98004,47.6217,-122.198,1580,8671,13.610944619216111,9.067854723679428
1651800030,20140829T000000,1650000.0,4.0,2.25,2920.0,19160.0,1.0,0,0,4,11,2920.0,0.0,1966,0,98004,47.6237,-122.228,3080,20400,14.316286451937186,9.923339198238729
623049094,20140516T000000,180000.0,3.0,1.0,1000.0,18513.0,1.0,0,0,3,6,1000.0,0.0,1940,0,98146,47.5118,-122.348,1280,8113,12.100717685412471,9.826282481627157
2538800030,20150217T000000,156601.0,2.0,1.75,1210.0,9750.0,1.0,0,0,3,7,1210.0,0.0,1984,0,98038,47.3438,-122.037,1650,9750,11.961462833849367,9.18512512283512
7714000310,20140719T000000,374950.0,4.0,2.5,2790.0,4650.0,2.0,0,0,3,8,2790.0,0.0,2004,0,98038,47.3557,-122.026,2850,4650,12.834550629748248,8.444837529224097
254000075,20140519T000000,368000.0,2.0,1.5,1660.0,4680.0,1.0,0,0,5,6,830.0,830.0,1908,0,98146,47.5134,-122.388,1930,5400,12.81584093453868,8.45126704130007
1257201375,20141202T000000,550000.0,3.0,2.0,1650.0,3952.0,2.0,0,0,3,7,1650.0,0.0,1950,0,98103,47.6727,-122.33,1210,4560,13.217675375388819,8.282230063296685
8856004582,20140717T000000,198000.0,3.0,1.75,1300.0,6318.0,1.0,0,0,3,7,1300.0,0.0,1980,0,98001,47.2752,-122.251,1150,8002,12.19602736016897,8.751316246773456
3205400240,20140513T000000,345000.0,3.0,1.75,1090.0,7200.0,1.0,0,0,3,7,1090.0,0.0,1968,0,98034,47.7227,-122.179,1240,7200,12.75130259456002,8.881975184248867
3738000070,20150309T000000,1712750.0,5.0,2.5,2660.0,6572.0,1.0,0,0,5,9,1960.0,700.0,1959,0,98039,47.6176,-122.223,3960,14595,14.353611407721347,8.790725628263576
8856001090,20150130T000000,185900.0,3.0,1.0,940.0,10890.0,1.0,0,0,4,5,940.0,0.0,1909,0,98001,47.2763,-122.257,1370,10255,12.132969552931216,9.295692039075686
3224500240,20140617T000000,950000.0,3.0,2.75,2750.0,18029.0,1.0,0,2,5,9,1810.0,940.0,1978,0,98006,47.5617,-122.134,2850,10021,13.76421831620775,9.799792316197363
4139460390,20140620T000000,995000.0,4.0,3.625,3850.0,13551.0,2.0,0,2,3,10,3000.0,850.0,1998,0,98006,47.5522,-122.103,3480,10737,13.81049902116535,9.514289416891836
3531900060,20140802T000000,345000.0,2.0,1.0,860.0,8250.0,1.0,0,0,3,7,860.0,0.0,1940,0,98133,47.7132,-122.334,1780,11200,12.75130259456002,9.018089684104343
4457300135,20141105T000000,741000.0,4.0,2.75,2070.0,10125.0,1.0,0,0,3,7,1390.0,680.0,1962,0,98040,47.5697,-122.219,1850,10125,13.51575725380498,9.222861652529854
8682292090,20140709T000000,737000.0,2.0,2.25,2290.0,9772.0,1.0,0,0,3,8,2290.0,0.0,2007,0,98053,47.7199,-122.025,1810,6077,13.510344528022657,9.187378760338836
7278700069,20140521T000000,668750.0,4.0,2.5,2340.0,6420.0,1.0,0,2,3,8,1590.0,750.0,1964,0,98177,47.7728,-122.386,2110,10856,13.413167072518338,8.76732914779405
5710610800,20140702T000000,575000.0,3.0,1.75,2680.0,8625.0,1.0,0,0,5,8,1590.0,1090.0,1974,0,98027,47.5316,-122.056,2620,14275,13.26212705890841,9.062536177207788
8651443420,20141017T000000,280000.0,4.0,2.0,1710.0,5440.0,1.0,0,0,5,8,1030.0,680.0,1976,0,98042,47.366,-122.093,1620,6696,12.54254845357358,8.601718146485926
7751800070,20140804T000000,583000.0,3.0,1.5,1800.0,10050.0,1.0,0,0,3,7,1800.0,0.0,1955,0,98008,47.6344,-122.126,1610,10050,13.275944180597024,9.21542741102474
2570600140,20150128T000000,196000.0,3.0,2.25,1510.0,9600.0,1.0,0,0,1,7,1090.0,420.0,1966,0,98028,47.7758,-122.238,1870,10681,12.185875040240456,9.169622538697624
1565950260,20140515T000000,349950.0,3.0,2.5,1700.0,7496.0,2.0,0,0,3,8,1700.0,0.0,1994,0,98055,47.432,-122.189,2280,7496,12.765548423664681,8.922258219503062
7550801170,20141211T000000,429000.0,4.0,1.0,1350.0,3333.0,1.5,0,0,3,7,1350.0,0.0,1912,0,98107,47.6727,-122.397,1530,5000,12.969214528909768,8.111928063310739
6648701740,20150220T000000,270000.0,5.0,2.5,2140.0,10320.0,1.0,0,0,4,7,1330.0,810.0,1967,0,98031,47.3927,-122.194,2050,8964,12.506180941677357,9.241935933565934
7529500030,20140909T000000,385000.0,5.5,3.625,2700.0,7416.0,1.0,0,0,3,7,1350.0,1350.0,1969,0,98108,47.5525,-122.3,2260,5324,12.861001210669146,8.911529941736559
9523102420,20140922T000000,535000.0,1.5,1.0,920.0,5000.0,1.0,0,3,4,7,920.0,0.0,1906,0,98103,47.6748,-122.352,1890,5000,13.190023895035274,8.517393171418904
7283900521,20150420T000000,352500.0,3.0,1.75,1500.0,10269.0,1.0,0,0,3,7,1030.0,470.0,1958,0,98133,47.7672,-122.348,2090,10269,12.77280873810987,9.236982302922604
7519001275,20150301T000000,624000.0,3.0,1.75,1510.0,5200.0,1.0,0,0,4,7,860.0,650.0,1922,0,98117,47.6864,-122.365,1650,4160,13.343907249914384,8.556606193773073
1432900350,20141217T000000,215000.0,5.0,1.5,1980.0,7958.0,1.5,0,0,3,7,1980.0,0.0,1962,0,98058,47.4571,-122.17,1510,8438,12.278397958261774,8.98205864280585
1924059248,20140602T000000,870000.0,4.0,3.0,4234.5,19160.0,2.0,0,2,3,9,3040.0,1400.0,1980,0,98040,47.5581,-122.213,3540,20473,13.676249640055394,9.988793309115229
6649500060,20140729T000000,440000.0,4.0,2.5,3220.0,8256.0,2.0,0,0,3,8,2610.0,610.0,2006,0,98059,47.495,-122.155,2500,9472,12.994532278619134,9.01881660441743
2254501342,20150505T000000,518000.0,2.0,1.5,1140.0,1149.0,2.0,0,0,3,7,940.0,200.0,2001,0,98122,47.6124,-122.314,1460,1149,13.157732451741687,7.047517221357296
2025700260,20150325T000000,259500.0,3.0,2.25,1490.0,7589.0,2.0,0,0,3,7,1490.0,0.0,1993,0,98038,47.3474,-122.037,1510,6603,12.466515835145202,8.934586870389676
2386000070,20141029T000000,795127.0,4.0,3.25,4234.5,19160.0,1.0,0,0,3,10,3360.0,1000.0,1993,0,98053,47.6398,-121.985,3540,90940,13.586258386965655,11.42036051357589
2206500105,20140818T000000,290000.0,3.0,1.0,960.0,9000.0,1.0,0,0,4,7,960.0,0.0,1955,0,98006,47.5765,-122.154,1520,9000,12.577639650232573,9.105090961257085
1953400045,20150423T000000,385000.0,4.0,3.0,2253.0,7700.0,2.0,0,0,3,7,2253.0,0.0,1957,2014,98198,47.3935,-122.3,1786,9052,12.861001210669146,8.94910546953925
3996900575,20141007T000000,259950.0,2.0,1.0,770.0,6542.0,1.0,0,0,3,6,770.0,0.0,1948,0,98155,47.747,-122.301,1120,8149,12.468248430698097,8.78615105486974
869700350,20150429T000000,330000.0,2.0,2.5,1310.0,2915.0,2.0,0,0,3,8,1310.0,0.0,1999,0,98059,47.4911,-122.154,1310,3425,12.706850963741102,7.977968093128549
7387500335,20141219T000000,280000.0,3.0,1.0,980.0,7480.0,1.0,0,0,3,6,830.0,150.0,1948,0,98106,47.5206,-122.363,1140,7480,12.54254845357358,8.920121751872404
6795100563,20140701T000000,595000.0,4.0,2.5,1820.0,19160.0,2.0,0,0,3,8,1820.0,0.0,1987,0,98075,47.5842,-122.045,2710,33915,13.296318365198623,9.904087372608096
8001470560,20141117T000000,925900.0,4.0,3.625,3980.0,7828.0,2.0,0,0,3,10,3740.0,0.0,2001,0,98074,47.6303,-122.065,3980,8910,13.738522596465796,8.965590066907914
4140100200,20140808T000000,499000.0,3.0,2.25,3010.0,9600.0,2.0,0,0,3,8,2410.0,600.0,1978,0,98028,47.7671,-122.263,2620,9660,13.120363378739663,9.169622538697624
7212650510,20150403T000000,325000.0,4.0,2.5,1830.0,7762.0,2.0,0,0,3,8,1830.0,0.0,1993,0,98003,47.267,-122.31,2109,8966,12.691583538230217,8.95712413640568
686800070,20140610T000000,895000.0,5.0,2.5,2550.0,19160.0,1.0,0,0,4,9,1610.0,940.0,1953,0,98004,47.6336,-122.192,2510,21673,13.704580114574805,9.946355452763305
5126900200,20150429T000000,162248.0,2.0,1.0,800.0,8960.0,1.0,0,0,4,6,800.0,0.0,1944,0,98058,47.4756,-122.174,850,8082,11.996887471219146,9.10063710688422
6329000070,20141015T000000,1072500.0,3.0,2.25,2890.0,19160.0,2.0,0,4,3,8,1790.0,1100.0,1941,1989,98146,47.5027,-122.381,2110,8107,13.885503862184807,9.974924102473977
5430300171,20140703T000000,430000.0,3.0,1.5,1810.0,5080.0,1.0,0,0,3,7,1030.0,780.0,1958,0,98115,47.6819,-122.287,1780,7620,12.971542813248437,8.533263371593732
5430300171,20150129T000000,615500.0,3.0,1.5,1810.0,5080.0,1.0,0,0,3,7,1030.0,780.0,1958,0,98115,47.6819,-122.287,1780,7620,13.330191849300695,8.533263371593732
2742100016,20150416T000000,260000.0,3.0,1.0,940.0,5650.0,1.0,0,0,3,6,940.0,0.0,1949,0,98118,47.5551,-122.292,1180,5276,12.468440756144114,8.639587799629844
1324079082,20141117T000000,295000.0,4.0,2.0,1810.0,19160.0,1.0,0,0,4,7,1810.0,0.0,1973,0,98024,47.5597,-121.85,1980,113691,12.59473402514672,10.66853670238515
1422200496,20140924T000000,1186040.0,3.0,1.75,2550.0,6117.0,2.0,0,0,3,9,1650.0,900.0,1951,2004,98122,47.6109,-122.285,2100,4967,13.986131427925416,8.718990524710849
3754500566,20141120T000000,749950.0,4.0,2.5,2370.0,2971.0,2.0,0,2,3,9,2080.0,290.0,2008,0,98034,47.7064,-122.224,2970,7500,13.527763150044844,7.99699040583765
5132000140,20140618T000000,175000.0,5.5,1.0,1370.0,5080.0,1.5,0,0,3,6,1120.0,250.0,1931,0,98106,47.5238,-122.35,1020,5080,12.07254696717504,8.533263371593732
5132000140,20150120T000000,415000.0,5.5,1.0,1370.0,5080.0,1.5,0,0,3,6,1120.0,250.0,1931,0,98106,47.5238,-122.35,1020,5080,12.936036208848487,8.533263371593732
6131600240,20141119T000000,190000.0,3.0,1.0,1200.0,8316.0,1.0,0,0,4,6,1200.0,0.0,1953,0,98002,47.3231,-122.215,1250,8316,12.154784614286667,9.026056891868688
2768000295,20150417T000000,625000.0,3.0,1.75,2100.0,3264.0,1.5,0,0,5,7,1350.0,750.0,1912,0,98107,47.6702,-122.364,1720,3750,13.345508528717259,8.09101504171053
4046600320,20140826T000000,420000.0,3.0,2.25,2020.0,19160.0,2.0,0,0,3,7,2020.0,0.0,1995,0,98014,47.6988,-121.915,1850,18151,12.948012371209098,9.95280138908905
1598600320,20150416T000000,339900.0,4.0,1.5,1570.0,9210.0,1.0,0,2,3,7,1400.0,170.0,1965,0,98030,47.3864,-122.22,2326,9210,12.736409677721657,9.128153700988236
4140900270,20150427T000000,160000.0,2.0,1.0,1140.0,19160.0,1.0,0,0,3,8,1140.0,0.0,1980,0,98028,47.7637,-122.266,1850,14260,11.982935344196433,10.044596413496008
5104510060,20141215T000000,353000.0,4.0,2.5,1830.0,5331.0,2.0,0,0,3,7,1830.0,0.0,2002,0,98038,47.3557,-122.016,1830,5175,12.77422616877261,8.5814816812986
3578400710,20150206T000000,390000.0,3.0,2.0,1010.0,14183.0,1.0,0,0,3,8,1010.0,0.0,1982,0,98074,47.6232,-122.043,1750,11700,12.873904582205107,9.559869847754044
4036400030,20150305T000000,675000.0,4.0,2.5,1770.0,9858.0,1.0,0,2,3,8,1770.0,0.0,1971,0,98155,47.7382,-122.287,2470,9858,13.42246945133505,9.196140022575042
6084200060,20150313T000000,400000.0,3.0,2.5,2120.0,3757.0,2.0,0,0,3,7,2120.0,0.0,2006,0,98059,47.4787,-122.128,2230,4103,12.899222326086994,8.231642179973411
1251200055,20140626T000000,1340000.0,4.0,3.5,3190.0,5040.0,2.0,0,3,3,10,2160.0,1030.0,2003,0,98144,47.5928,-122.29,2390,4800,14.108180918195472,8.525359754082631
8964800860,20150209T000000,1650000.0,4.0,2.5,2780.0,11904.0,1.0,0,1,5,8,1730.0,1050.0,1951,0,98004,47.6209,-122.216,3590,13860,14.316286451937186,9.384713758920963
9551200270,20140825T000000,1000000.0,5.0,3.0,3350.0,9450.0,2.0,0,0,5,8,2180.0,1170.0,1912,1980,98103,47.6705,-122.34,2660,4500,13.815511557963774,9.153875834995056
3226059128,20140618T000000,850000.0,5.0,3.5,3450.0,19160.0,1.0,0,0,5,8,2350.0,1100.0,1972,0,98033,47.6991,-122.196,2640,14978,13.652992804936396,10.251500085896208
3438500798,20140715T000000,275000.0,3.0,1.5,1060.0,6954.0,1.0,0,0,4,6,1060.0,0.0,1983,0,98106,47.5498,-122.355,1560,6954,12.524530013005734,8.847216104357543
9286100200,20140813T000000,450000.0,3.0,2.5,1670.0,2589.0,2.0,0,0,3,8,1670.0,0.0,2000,0,98027,47.5314,-122.047,1670,2897,13.017005083966255,7.859413154693583
5151600390,20141113T000000,305000.0,4.0,1.75,2251.0,12731.0,1.0,0,1,4,8,1390.0,861.0,1957,0,98003,47.3369,-122.32,2520,12539,12.628070334272698,9.451873788401983
4172100240,20140902T000000,643002.0,3.0,2.5,1770.0,3744.0,1.5,0,0,3,7,1270.0,500.0,1929,0,98117,47.6807,-122.364,1400,4680,13.373904668838733,8.22817689595132
5422560830,20150413T000000,468000.0,2.0,1.75,1510.0,4500.0,1.0,0,0,3,8,1510.0,0.0,1978,0,98052,47.6644,-122.13,1740,6000,13.056225711649638,8.412054873292933
5104520640,20150220T000000,324950.0,4.0,2.5,1770.0,5000.0,2.0,0,0,3,7,1770.0,0.0,2004,0,98038,47.3506,-122.006,2080,5100,12.691429680714283,8.517393171418904
8078550320,20150326T000000,290000.0,3.0,2.0,1260.0,7346.0,1.0,0,0,3,7,1260.0,0.0,1987,0,98031,47.4034,-122.176,1460,7363,12.577639650232573,8.902047345620277
8099600160,20150429T000000,488500.0,3.0,2.0,1710.0,10959.0,1.0,0,0,4,7,1030.0,680.0,1981,0,98033,47.697,-122.199,1710,10498,13.099096797545785,9.302007560502007
7287700059,20140813T000000,367950.0,3.0,1.75,2290.0,8234.0,1.0,0,0,4,7,1250.0,1040.0,1950,0,98133,47.7611,-122.351,1660,7200,12.815705056111618,9.016148642611741
8862000075,20150220T000000,285000.0,2.0,1.0,790.0,6555.0,1.0,0,0,2,6,790.0,0.0,1956,0,98146,47.5015,-122.35,1440,7601,12.560247968016562,8.78813593986372
8887001625,20150410T000000,417000.0,3.0,2.75,1820.0,19160.0,2.0,0,0,3,8,1820.0,0.0,1991,0,98070,47.501,-122.463,1820,45528,12.940843898859598,10.875969564060025
9464700340,20140708T000000,1115000.0,4.0,2.5,3180.0,19160.0,1.0,0,0,4,10,2390.0,790.0,1978,0,98007,47.6388,-122.149,3180,35007,13.924365859736941,10.37136392076569
5451300117,20150422T000000,1550000.0,4.0,3.625,4234.5,17677.0,2.0,0,3,3,11,3220.0,1400.0,1978,0,98040,47.5323,-122.238,3470,17474,14.253766134056512,9.780076207620894
587550340,20140502T000000,604000.0,3.0,2.5,3240.0,19160.0,2.0,0,2,3,10,3240.0,0.0,1995,0,98023,47.3256,-122.378,4050,24967,13.311331132544721,10.408858325619155
2591820070,20150428T000000,380000.0,3.0,2.5,2390.0,8102.0,2.0,0,0,4,8,2390.0,0.0,1986,0,98058,47.4378,-122.16,2310,8606,12.847929163278053,8.999989642460726
6679000960,20141116T000000,336500.0,4.0,2.5,2500.0,5264.0,2.0,0,0,3,7,2500.0,0.0,2003,0,98038,47.3853,-122.028,1960,5250,12.726356399830706,8.568836424568076
9138100350,20150218T000000,685000.0,4.0,2.0,2290.0,6000.0,1.5,0,3,5,7,2290.0,0.0,1900,0,98115,47.6807,-122.318,2000,3150,13.437175577097312,8.699681400989514
6065300370,20150506T000000,4208000.0,5.0,3.625,4234.5,19160.0,2.0,0,0,3,12,3740.0,1400.0,2003,0,98006,47.5692,-122.189,4740,19329,15.25249827104224,9.977713374888099
5315100393,20141211T000000,670000.0,3.0,1.0,1600.0,16868.0,1.0,0,1,3,7,990.0,610.0,1946,0,98040,47.5872,-122.241,2600,12735,13.415034483903348,9.733232896960311
5244800695,20140616T000000,524000.0,2.0,1.0,1120.0,2000.0,1.5,0,0,3,7,1120.0,0.0,1910,0,98109,47.6454,-122.354,1500,4000,13.169248871698304,7.601402334583733
3584000400,20141211T000000,172000.0,3.0,1.0,1340.0,10260.0,1.0,0,0,3,7,1340.0,0.0,1968,0,98003,47.3173,-122.317,1250,8775,12.055255569732177,9.236105579862208
